ax, ay, az, gx, gy, gz, rx, ry, rz, lat, long, alt, time
-0.138916, 0.593262, -0.792236, 4.824428, 2.213740, -1.175573, 35.940632, -169.824265, -46.365143, 40.450773, -79.947675, 275.810000, 23:2:6.0
-0.140137, 0.587402, -0.789795, -3.419847, 0.412214, -0.885496, 35.985336, -170.038101, -46.256371, 40.450773, -79.947675, 275.810000, 23:2:6.0
-0.138672, 0.576660, -0.787598, 4.305344, 2.854962, -1.557252, 35.775894, -169.490875, -46.612186, 40.450773, -79.947675, 275.810000, 23:2:6.0
-0.124268, 0.601074, -0.804199, -6.183206, -0.503817, 0.137405, 35.826229, -170.292648, -46.171783, 40.450773, -79.947675, 275.810000, 23:2:6.0
-0.180908, 0.600098, -0.804688, 8.900764, 1.923664, -1.969466, 35.878479, -169.983932, -46.368343, 40.450773, -79.947675, 275.810000, 23:2:6.0
-0.118164, 0.562256, -0.777344, -8.488549, 0.244275, 0.473282, 35.491501, -170.090714, -46.329231, 40.450773, -79.947675, 275.810000, 23:2:6.0
-0.167480, 0.623291, -0.811523, 7.175572, 2.366412, -1.832061, 36.096947, -170.112671, -46.342346, 40.450773, -79.947675, 275.810000, 23:2:6.0
-0.144531, 0.560303, -0.783691, 1.099237, 0.748092, -0.061069, 35.622688, -169.726501, -46.597950, 40.450773, -79.947675, 275.810000, 23:2:6.0
-0.112061, 0.571777, -0.778076, -7.053435, -0.320611, 0.427481, 35.691494, -170.304489, -46.273262, 40.450773, -79.947675, 275.810000, 23:2:6.0
-0.146973, 0.594727, -0.796875, 5.740458, 1.862595, -1.236641, 35.936028, -169.601532, -46.714638, 40.450773, -79.947675, 275.810000, 23:2:6.0
-0.133301, 0.587158, -0.786133, -4.152672, -0.122137, 0.000000, 36.014130, -170.146439, -46.415806, 40.450773, -79.947675, 275.810000, 23:2:6.0
-0.152344, 0.582031, -0.791992, 4.580153, 2.534351, -1.633588, 35.859486, -169.482742, -46.836987, 40.450773, -79.947675, 275.810000, 23:2:6.0
-0.111328, 0.591797, -0.791992, -6.290076, -0.213740, -0.244275, 35.806656, -169.919388, -46.611233, 40.450773, -79.947675, 275.810000, 23:2:6.0
-0.167480, 0.602051, -0.802246, 7.908397, 2.091603, -1.541985, 35.912331, -169.664017, -46.768993, 40.450773, -79.947675, 275.810000, 23:2:6.0
-0.130127, 0.559570, -0.775635, -7.389313, 0.625954, 0.396947, 35.554268, -169.726822, -46.753422, 40.450773, -79.947675, 275.810000, 23:2:6.0
-0.145264, 0.619385, -0.805420, 4.946565, 1.633588, -0.916031, 36.148769, -170.161804, -46.528248, 40.450773, -79.947675, 275.810000, 23:2:6.0
-0.138184, 0.557861, -0.784424, 4.809160, 1.557252, -1.099237, 35.669235, -169.654160, -46.862968, 40.450773, -79.947675, 275.810000, 23:2:6.0
-0.128174, 0.562988, -0.781494, -9.022901, -0.427481, 0.137405, 35.486179, -170.085907, -46.621574, 40.450773, -79.947675, 275.810000, 23:2:6.0
-0.129395, 0.589600, -0.791992, 5.267176, 2.366412, -1.389313, 36.097279, -169.569366, -46.953617, 40.450773, -79.947675, 275.810000, 23:2:6.0
